VIN,Customer name and contact info,Date,Odometer reading,Complaint,Diagnosis,Recommended,ServicePerformed,Parts used,Labor hours billed,Technician,Invoice total,Make,Model,Year,Efficiency_Deviation,Efficiency_Loss,Estimated_Loss,Repeat_45d,Prev_Date,Days_Since_Last,Complaint_Similarity,Suspected_Misdiagnosis,Cluster_ID
1C4RJFAG4FC123456,Robert Doe | +1-946-957-3855,2022-01-17,8947,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000015,Carlos Smith | +1-498-228-8475,2023-07-17,27026,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2022-01-01,562.0,1.0,0,4
SYNTHVIN000016,Mike Anderson | +1-343-747-6372,2022-01-18,38451,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000016,Mike Anderson | +1-343-747-6372,2023-06-19,56546,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2022-01-18,517.0,1.0000000000000002,0,2
SYNTHVIN000017,Robert Doe | +1-946-957-3855,2022-01-02,57619,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000017,Robert Doe | +1-946-957-3855,2022-10-27,68049,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2022-01-02,298.0,1.0,0,0
SYNTHVIN000017,Robert Doe | +1-946-957-3855,2023-06-30,76659,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2022-10-27,246.0,1.0,0,0
SYNTHVIN000017,Robert Doe | +1-946-957-3855,2024-03-23,86004,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2023-06-30,267.0,1.0,0,0
SYNTHVIN000018,Carlos Smith | +1-498-228-8475,2021-12-03,33132,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000018,Carlos Smith | +1-498-228-8475,2023-07-06,53432,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2021-12-03,580.0,1.0000000000000002,0,2
SYNTHVIN000019,Laura Johnson | +1-962-574-2297,2022-01-21,8599,AC not blowing cold,Worn alternator bearings,Gasket replacement,Head gasket replacement,Throttle cleaner,1.7,Carlos Garcia,286.78,Ford,Escape,2014,-0.18695629913159903,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000019,Laura Johnson | +1-962-574-2297,2023-07-21,27709,AC not blowing cold,Worn alternator bearings,Gasket replacement,Head gasket replacement,Throttle cleaner,1.7,Carlos Garcia,286.78,Ford,Escape,2014,-0.18695629913159903,0.0,0.0,0,2022-01-21,546.0,1.0,0,2
SYNTHVIN000020,Jane Smith | +1-469-282-5116,2021-12-06,18767,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000020,Jane Smith | +1-469-282-5116,2022-09-12,28567,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,2021-12-06,280.0,1.0,0,2
SYNTHVIN000020,Jane Smith | +1-469-282-5116,2023-06-25,38577,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,2022-09-12,286.0,1.0,0,2
SYNTHVIN000020,Jane Smith | +1-469-282-5116,2024-03-04,47432,battery keeps dying,Blown head gasket,Brake pad replacement,Alternator replacement,Starter motor,2.3,Mike Johnson,441.48,Chevrolet,Suburban,2013,0.44119294404985004,0.0,0.0,0,2023-06-25,253.0,1.0,0,2
SYNTHVIN000021,James Johnson | +1-275-769-4355,2021-12-21,65448,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,,,0.0,0,1
SYNTHVIN000021,James Johnson | +1-275-769-4355,2022-10-08,75633,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,2021-12-21,291.0,1.0000000000000002,0,1
SYNTHVIN000021,James Johnson | +1-275-769-4355,2023-07-09,85223,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,2022-10-08,274.0,1.0000000000000002,0,1
SYNTHVIN000021,James Johnson | +1-275-769-4355,2024-03-31,94533,steering vibration,Oil pan gasket leak,Alternator replacement,Spark plug replacement,Transmission fluid,2.8,Tina Brown,429.32,Ford,Mustang,1998,0.9646506467010577,64.398,64.398,0,2023-07-09,266.0,1.0000000000000002,0,1
SYNTHVIN000022,James Brown | +1-508-906-6497,2021-12-08,75019,Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000022,James Brown | +1-508-906-6497,2021-12-17,75334,Follow-up: Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,1,2021-12-08,9.0,0.7570545732897584,1,0
SYNTHVIN000022,James Brown | +1-508-906-6497,2022-07-23,82964,Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,0,2021-12-17,218.0,1.0,0,0
SYNTHVIN000022,James Brown | +1-508-906-6497,2023-02-25,90559,Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,0,2022-07-23,217.0,1.0,0,0
SYNTHVIN000022,James Brown | +1-508-906-6497,2023-09-26,98014,Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,0,2023-02-25,213.0,1.0,0,0
SYNTHVIN000022,James Brown | +1-508-906-6497,2024-04-29,105574,Battery keeps dying,Unbalanced tires,Electrical diagnostic and repair,Throttle body cleaning,Transmission fluid,2.2,Tina Brown,402.22,Dodge,Ram 1500,2011,0.3365014035196089,0.0,0.0,0,2023-09-26,216.0,1.0,0,0
SYNTHVIN000023,Jane Smith | +1-469-282-5116,2021-12-12,61262,Check engine light on,Loose gas cap,Brake pad replacement,Brake pad replacement,Spark plugs,1.3,Carlos Garcia,228.4,Chevrolet,Suburban,2013,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000023,Jane Smith | +1-469-282-5116,2023-07-03,81142,Check engine light on,Loose gas cap,Brake pad replacement,Brake pad replacement,Spark plugs,1.3,Carlos Garcia,228.4,Chevrolet,Suburban,2013,-0.6057224612525651,0.0,0.0,0,2021-12-12,568.0,1.0,0,0
SYNTHVIN000024,Robert Doe | +1-946-957-3855,2021-12-08,17403,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000024,Robert Doe | +1-946-957-3855,2022-10-27,28708,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2021-12-08,323.0,1.0,0,4
SYNTHVIN000024,Robert Doe | +1-946-957-3855,2023-07-09,37633,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2022-10-27,255.0,1.0,0,4
SYNTHVIN000024,Robert Doe | +1-946-957-3855,2024-03-11,46243,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2023-07-09,246.0,1.0,0,4
SYNTHVIN000025,John Smith | +1-702-855-8213,2022-01-14,79353,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000025,John Smith | +1-702-855-8213,2022-12-30,91603,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,2022-01-14,350.0,1.0000000000000002,0,0
SYNTHVIN000025,John Smith | +1-702-855-8213,2023-12-05,103503,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,2022-12-30,340.0,1.0000000000000002,0,0
SYNTHVIN000026,Jane Smith | +1-469-282-5116,2021-12-02,23369,Check engine light on,Loose gas cap,Brake pad replacement,Brake pad replacement,Spark plugs,1.3,Carlos Garcia,228.4,Chevrolet,Suburban,2013,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000027,Carlos Smith | +1-498-228-8475,2022-01-10,54529,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000027,Carlos Smith | +1-498-228-8475,2023-01-01,66989,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2022-01-10,356.0,1.0,0,0
SYNTHVIN000027,Carlos Smith | +1-498-228-8475,2024-01-20,80429,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2023-01-01,384.0,1.0,0,0
SYNTHVIN000028,James Hodges | +1-611-101-7838,2022-01-06,11423,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,,,0.0,2,3
SYNTHVIN000028,James Hodges | +1-611-101-7838,2022-01-24,12053,Follow-up: car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,1,2022-01-06,18.0,0.7748956817756418,2,3
SYNTHVIN000028,James Hodges | +1-611-101-7838,2023-06-08,29553,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,2022-01-24,500.0,1.0000000000000002,2,3
SYNTHVIN000029,Robert Doe | +1-946-957-3855,2022-01-07,72163,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000029,Robert Doe | +1-946-957-3855,2022-08-11,79723,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2022-01-07,216.0,1.0,0,0
SYNTHVIN000029,Robert Doe | +1-946-957-3855,2023-03-12,87178,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2022-08-11,213.0,1.0,0,0
SYNTHVIN000029,Robert Doe | +1-946-957-3855,2023-09-23,94003,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2023-03-12,195.0,1.0,0,0
SYNTHVIN000029,Robert Doe | +1-946-957-3855,2024-06-22,103558,Battery keeps dying,Bad starter relay,Throttle body cleaning,Tire balancing,Throttle cleaner,1.4,John Doe,216.53,Jeep,Grand Cherokee,2015,-0.5010309207223237,0.0,0.0,0,2023-09-23,273.0,1.0,0,0
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2022-01-28,69046,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,,,0.0,0,1
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2022-06-14,73841,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2022-01-28,137.0,1.0000000000000002,0,1
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2022-12-06,79966,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2022-06-14,175.0,1.0000000000000002,0,1
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2023-07-09,87491,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2022-12-06,215.0,1.0000000000000002,0,1
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2023-12-26,93441,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2023-07-09,170.0,1.0000000000000002,0,1
SYNTHVIN000030,Laura Johnson | +1-962-574-2297,2024-06-08,99216,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2023-12-26,165.0,1.0000000000000002,0,1
SYNTHVIN000031,James Hodges | +1-611-101-7838,2022-01-16,38911,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,,,0.0,2,3
SYNTHVIN000031,James Hodges | +1-611-101-7838,2023-07-18,58091,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,2022-01-16,548.0,1.0000000000000002,2,3
SYNTHVIN000032,Jane Davis | +1-706-187-4360,2022-01-03,32628,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000032,Jane Davis | +1-706-187-4360,2022-08-27,40888,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2022-01-03,236.0,1.0000000000000002,0,2
SYNTHVIN000032,Jane Davis | +1-706-187-4360,2023-02-13,46838,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2022-08-27,170.0,1.0000000000000002,0,2
SYNTHVIN000032,Jane Davis | +1-706-187-4360,2023-10-05,55028,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2023-02-13,234.0,1.0000000000000002,0,2
SYNTHVIN000032,Jane Davis | +1-706-187-4360,2024-05-04,62448,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2023-10-05,212.0,1.0000000000000002,0,2
SYNTHVIN000033,Laura Johnson | +1-962-574-2297,2022-01-22,76932,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,,,0.0,0,1
SYNTHVIN000033,Laura Johnson | +1-962-574-2297,2023-07-08,95552,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2022-01-22,532.0,1.0000000000000002,0,1
SYNTHVIN000034,Carlos Smith | +1-498-228-8475,2021-12-17,7755,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000034,Carlos Smith | +1-498-228-8475,2023-01-27,21965,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,2021-12-17,406.0,1.0000000000000002,0,4
SYNTHVIN000034,Carlos Smith | +1-498-228-8475,2023-12-15,33235,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,2023-01-27,322.0,1.0000000000000002,0,4
SYNTHVIN000035,John Martinez | +1-843-689-8379,2021-12-04,70484,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000035,John Martinez | +1-843-689-8379,2023-07-28,91519,Grinding noise when starting,O2 sensor fault,AC system recharge,Throttle body cleaning,Refrigerant,1.1,Laura Smith,250.76,Toyota,Corolla,2015,-0.8151055423130481,0.0,0.0,0,2021-12-04,601.0,1.0,0,0
SYNTHVIN000036,Robert Doe | +1-946-957-3855,2021-12-03,7890,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000036,Robert Doe | +1-946-957-3855,2022-09-12,17795,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2021-12-03,283.0,1.0,0,4
SYNTHVIN000036,Robert Doe | +1-946-957-3855,2023-07-06,28190,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2022-09-12,297.0,1.0,0,4
SYNTHVIN000036,Robert Doe | +1-946-957-3855,2024-03-26,37430,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2023-07-06,264.0,1.0,0,4
SYNTHVIN000037,John Martinez | +1-843-689-8379,2022-01-24,78898,Brakes squeaking,Cracked oil pan,AC system recharge,Head gasket replacement,Starter motor,1.6,John Doe,345.45,Toyota,Corolla,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000037,John Martinez | +1-843-689-8379,2022-12-30,90798,Brakes squeaking,Cracked oil pan,AC system recharge,Head gasket replacement,Starter motor,1.6,John Doe,345.45,Toyota,Corolla,2015,-0.29164783966184044,0.0,0.0,0,2022-01-24,340.0,1.0000000000000002,0,0
SYNTHVIN000037,John Martinez | +1-843-689-8379,2023-12-28,103503,Brakes squeaking,Cracked oil pan,AC system recharge,Head gasket replacement,Starter motor,1.6,John Doe,345.45,Toyota,Corolla,2015,-0.29164783966184044,0.0,0.0,0,2022-12-30,363.0,1.0000000000000002,0,0
SYNTHVIN000038,James Johnson | +1-275-769-4355,2022-01-05,8360,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000038,James Johnson | +1-275-769-4355,2022-08-11,15990,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2022-01-05,218.0,1.0000000000000002,0,4
SYNTHVIN000038,James Johnson | +1-275-769-4355,2023-03-13,23480,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2022-08-11,214.0,1.0000000000000002,0,4
SYNTHVIN000038,James Johnson | +1-275-769-4355,2023-10-15,31040,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2023-03-13,216.0,1.0000000000000002,0,4
SYNTHVIN000038,James Johnson | +1-275-769-4355,2024-06-23,39860,oil leak,Alternator failing,AC system recharge,Battery replacement,Wheel weights,0.8,Carlos Garcia,109.24,Ford,Mustang,1998,-1.1291801639037728,0.0,0.0,0,2023-10-15,252.0,1.0000000000000002,0,4
SYNTHVIN000039,Carlos Smith | +1-498-228-8475,2022-01-12,73068,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,,,0.0,0,0
